date,Microsoft
2017-04-20,48.0
2017-04-21,43.0
2017-04-22,31.0
2017-04-23,30.0
2017-04-24,50.0
2017-04-25,48.5
2017-04-26,50.0
2017-04-27,48.5
2017-04-28,44.0
2017-04-29,30.0
2017-04-30,32.5
2017-05-01,39.0
2017-05-02,47.32
2017-05-03,44.2
2017-05-04,41.08
2017-05-05,36.92
2017-05-06,25.48
2017-05-07,25.48
2017-05-08,39.52
2017-05-09,41.08
2017-05-10,42.64
2017-05-11,41.08
2017-05-12,40.04
2017-05-13,29.12
2017-05-14,28.080000000000002
2017-05-15,52.0
2017-05-16,44.2
2017-05-17,37.96
2017-05-18,37.44
2017-05-19,33.800000000000004
2017-05-20,23.400000000000002
2017-05-21,23.400000000000002
2017-05-22,36.4
2017-05-23,39.52
2017-05-24,38.480000000000004
2017-05-25,37.44
2017-05-26,33.28
2017-05-27,21.32
2017-05-28,20.8
2017-05-29,24.96
2017-05-30,36.4
2017-05-31,35.88
2017-06-01,45.5
2017-06-02,43.0
2017-06-03,28.0
2017-06-04,28.5
2017-06-05,45.5
2017-06-06,48.0
2017-06-07,47.5
2017-06-08,47.5
2017-06-09,43.0
2017-06-10,28.5
2017-06-11,42.0
2017-06-12,50.0
2017-06-13,47.5
2017-06-14,48.0
2017-06-15,48.0
2017-06-16,44.5
2017-06-17,28.0
2017-06-18,29.0
2017-06-19,46.5
2017-06-20,48.5
2017-06-21,46.0
2017-06-22,45.5
2017-06-23,41.5
2017-06-24,28.0
2017-06-25,27.5
2017-06-26,45.5
2017-06-27,46.0
2017-06-28,47.0
2017-06-29,46.5
2017-06-30,44.0
2017-07-01,24.91
2017-07-02,26.32
2017-07-03,35.25
2017-07-04,29.139999999999997
2017-07-05,41.83
2017-07-06,42.769999999999996
2017-07-07,40.419999999999995
2017-07-08,25.849999999999998
2017-07-09,26.79
2017-07-10,44.18
2017-07-11,47.0
2017-07-12,45.589999999999996
2017-07-13,43.71
2017-07-14,40.419999999999995
2017-07-15,27.729999999999997
2017-07-16,25.849999999999998
2017-07-17,42.769999999999996
2017-07-18,44.65
2017-07-19,46.059999999999995
2017-07-20,43.71
2017-07-21,39.01
2017-07-22,25.849999999999998
2017-07-23,26.32
2017-07-24,42.769999999999996
2017-07-25,43.71
2017-07-26,46.059999999999995
2017-07-27,45.12
2017-07-28,41.36
2017-07-29,26.79
2017-07-30,26.79
2017-07-31,42.3
2017-08-01,44.72
2017-08-02,45.24
2017-08-03,43.160000000000004
2017-08-04,40.04
2017-08-05,27.560000000000002
2017-08-06,27.560000000000002
2017-08-07,43.160000000000004
2017-08-08,45.760000000000005
2017-08-09,43.68
2017-08-10,45.760000000000005
2017-08-11,42.120000000000005
2017-08-12,27.560000000000002
2017-08-13,26.52
2017-08-14,43.68
2017-08-15,46.800000000000004
2017-08-16,45.760000000000005
2017-08-17,45.760000000000005
2017-08-18,41.08
2017-08-19,27.04
2017-08-20,30.16
2017-08-21,42.120000000000005
2017-08-22,49.92
2017-08-23,50.440000000000005
2017-08-24,46.800000000000004
2017-08-25,42.120000000000005
2017-08-26,29.64
2017-08-27,28.6
2017-08-28,48.36
2017-08-29,52.0
2017-08-30,50.96
2017-08-31,50.96
2017-09-01,41.6
2017-09-02,29.12
2017-09-03,28.6
2017-09-04,32.76
2017-09-05,45.24
2017-09-06,45.24
2017-09-07,44.2
2017-09-08,41.08
2017-09-09,26.0
2017-09-10,27.560000000000002
2017-09-11,44.72
2017-09-12,47.32
2017-09-13,46.28
2017-09-14,46.28
2017-09-15,41.6
2017-09-16,30.16
2017-09-17,31.200000000000003
2017-09-18,47.84
2017-09-19,48.88
2017-09-20,47.32
2017-09-21,45.24
2017-09-22,42.120000000000005
2017-09-23,29.12
2017-09-24,29.64
2017-09-25,47.84
2017-09-26,52.0
2017-09-27,48.36
2017-09-28,45.760000000000005
2017-09-29,43.160000000000004
2017-09-30,28.080000000000002
2017-10-01,31.11
2017-10-02,45.39
2017-10-03,48.96
2017-10-04,49.980000000000004
2017-10-05,48.96
2017-10-06,42.84
2017-10-07,30.09
2017-10-08,31.62
2017-10-09,45.9
2017-10-10,47.94
2017-10-11,50.49
2017-10-12,46.92
2017-10-13,43.86
2017-10-14,29.07
2017-10-15,31.11
2017-10-16,47.94
2017-10-17,51.0
2017-10-18,48.96
2017-10-19,46.92
2017-10-20,41.31
2017-10-21,27.54
2017-10-22,29.07
2017-10-23,47.43
2017-10-24,48.45
2017-10-25,48.96
2017-10-26,46.410000000000004
2017-10-27,45.39
2017-10-28,28.560000000000002
2017-10-29,30.6
2017-10-30,46.410000000000004
2017-10-31,46.92
2017-11-01,44.52
2017-11-02,44.52
2017-11-03,41.870000000000005
2017-11-04,29.150000000000002
2017-11-05,29.150000000000002
2017-11-06,45.050000000000004
2017-11-07,47.7
2017-11-08,47.7
2017-11-09,45.050000000000004
2017-11-10,40.81
2017-11-11,31.270000000000003
2017-11-12,28.62
2017-11-13,46.11
2017-11-14,48.230000000000004
2017-11-15,47.7
2017-11-16,47.17
2017-11-17,45.050000000000004
2017-11-18,31.8
2017-11-19,30.740000000000002
2017-11-20,46.64
2017-11-21,46.11
2017-11-22,41.870000000000005
2017-11-23,37.1
2017-11-24,42.400000000000006
2017-11-25,35.510000000000005
2017-11-26,35.510000000000005
2017-11-27,53.0
2017-11-28,49.82
2017-11-29,47.7
2017-11-30,47.17
2017-12-01,44.5
2017-12-02,31.0
2017-12-03,30.5
2017-12-04,46.5
2017-12-05,49.5
2017-12-06,50.0
2017-12-07,48.0
2017-12-08,44.5
2017-12-09,34.5
2017-12-10,32.0
2017-12-11,45.5
2017-12-12,48.0
2017-12-13,46.0
2017-12-14,47.5
2017-12-15,43.0
2017-12-16,30.0
2017-12-17,31.5
2017-12-18,43.5
2017-12-19,44.0
2017-12-20,42.0
2017-12-21,42.5
2017-12-22,37.0
2017-12-23,27.0
2017-12-24,27.0
2017-12-25,37.5
2017-12-26,44.0
2017-12-27,42.0
2017-12-28,39.5
2017-12-29,37.0
2017-12-30,28.5
2017-12-31,26.5
2018-01-01,25.970000000000002
2018-01-02,41.870000000000005
2018-01-03,44.52
2018-01-04,48.230000000000004
2018-01-05,46.11
2018-01-06,33.39
2018-01-07,30.21
2018-01-08,47.17
2018-01-09,49.29
2018-01-10,51.410000000000004
2018-01-11,48.760000000000005
2018-01-12,43.99
2018-01-13,31.8
2018-01-14,29.68
2018-01-15,40.81
2018-01-16,47.17
2018-01-17,47.7
2018-01-18,49.82
2018-01-19,46.11
2018-01-20,31.8
2018-01-21,31.8
2018-01-22,47.7
2018-01-23,53.0
2018-01-24,50.35
2018-01-25,49.82
2018-01-26,45.050000000000004
2018-01-27,33.92
2018-01-28,33.39
2018-01-29,47.17
2018-01-30,50.35
2018-01-31,50.35
2018-02-01,53.0
2018-02-02,48.230000000000004
2018-02-03,36.04
2018-02-04,32.33
2018-02-05,46.64
2018-02-06,51.940000000000005
2018-02-07,51.940000000000005
2018-02-08,52.470000000000006
2018-02-09,47.7
2018-02-10,32.86
2018-02-11,31.270000000000003
2018-02-12,48.230000000000004
2018-02-13,51.410000000000004
2018-02-14,48.230000000000004
2018-02-15,47.7
2018-02-16,48.230000000000004
2018-02-17,31.8
2018-02-18,32.86
2018-02-19,44.52
2018-02-20,49.29
2018-02-21,49.82
2018-02-22,50.35
2018-02-23,46.11
2018-02-24,33.39
2018-02-25,35.510000000000005
2018-02-26,51.410000000000004
2018-02-27,51.940000000000005
2018-02-28,51.940000000000005
2018-03-01,51.0
2018-03-02,46.410000000000004
2018-03-03,32.13
2018-03-04,31.62
2018-03-05,46.92
2018-03-06,47.43
2018-03-07,46.92
2018-03-08,49.47
2018-03-09,44.37
2018-03-10,31.62
2018-03-11,29.580000000000002
2018-03-12,45.39
2018-03-13,48.96
2018-03-14,49.47
2018-03-15,45.9
2018-03-16,44.88
2018-03-17,29.580000000000002
2018-03-18,30.6
2018-03-19,46.92
2018-03-20,51.0
2018-03-21,47.94
2018-03-22,47.94
2018-03-23,44.88
2018-03-24,30.6
2018-03-25,29.07
2018-03-26,47.94
2018-03-27,51.0
2018-03-28,48.45
2018-03-29,48.96
2018-03-30,41.82
2018-03-31,28.05
2018-04-01,28.5
2018-04-02,48.0
2018-04-03,50.0
2018-04-04,49.5
2018-04-05,47.0
2018-04-06,44.5
2018-04-07,31.0
2018-04-08,31.5
2018-04-09,48.5
2018-04-10,46.0
2018-04-11,46.0
2018-04-12,47.5
2018-04-13,43.5
2018-04-14,28.5
2018-04-15,29.5
2018-04-16,45.5
2018-04-17,49.0
2018-04-18,48.5
2018-04-19,48.0
2018-04-20,43.0
2018-04-21,27.5
2018-04-22,29.0
2018-04-23,46.0
2018-04-24,47.0
2018-04-25,47.0
2018-04-26,48.0
2018-04-27,43.5
2018-04-28,29.5
2018-04-29,30.0
2018-04-30,46.0
2018-05-01,49.0
2018-05-02,48.51
2018-05-03,46.55
2018-05-04,42.63
2018-05-05,28.419999999999998
2018-05-06,30.38
2018-05-07,48.51
2018-05-08,48.019999999999996
2018-05-09,47.53
2018-05-10,47.53
2018-05-11,44.1
2018-05-12,29.89
2018-05-13,28.91
2018-05-14,46.55
2018-05-15,47.04
2018-05-16,48.51
2018-05-17,48.51
2018-05-18,43.12
2018-05-19,27.93
2018-05-20,30.87
2018-05-21,46.55
2018-05-22,47.53
2018-05-23,49.0
2018-05-24,46.55
2018-05-25,41.65
2018-05-26,27.93
2018-05-27,28.419999999999998
2018-05-28,29.89
2018-05-29,44.1
2018-05-30,47.04
2018-05-31,47.53
2018-06-01,41.31
2018-06-02,27.03
2018-06-03,30.6
2018-06-04,51.0
2018-06-05,46.92
2018-06-06,47.43
2018-06-07,46.410000000000004
2018-06-08,41.82
2018-06-09,27.03
2018-06-10,42.33
2018-06-11,47.94
2018-06-12,47.94
2018-06-13,47.43
2018-06-14,45.39
2018-06-15,40.29
2018-06-16,26.01
2018-06-17,25.5
2018-06-18,43.86
2018-06-19,43.86
2018-06-20,44.37
2018-06-21,43.35
2018-06-22,38.76
2018-06-23,27.03
2018-06-24,26.52
2018-06-25,41.82
2018-06-26,41.82
2018-06-27,42.84
2018-06-28,42.84
2018-06-29,38.76
2018-06-30,27.03
2018-07-01,25.849999999999998
2018-07-02,37.129999999999995
2018-07-03,38.54
2018-07-04,25.849999999999998
2018-07-05,36.66
2018-07-06,35.72
2018-07-07,24.439999999999998
2018-07-08,26.79
2018-07-09,39.949999999999996
2018-07-10,45.12
2018-07-11,43.239999999999995
2018-07-12,47.0
2018-07-13,40.419999999999995
2018-07-14,26.79
2018-07-15,26.79
2018-07-16,43.71
2018-07-17,45.589999999999996
2018-07-18,44.65
2018-07-19,46.529999999999994
2018-07-20,42.3
2018-07-21,27.259999999999998
2018-07-22,26.79
2018-07-23,43.71
2018-07-24,43.239999999999995
2018-07-25,44.18
2018-07-26,45.589999999999996
2018-07-27,40.419999999999995
2018-07-28,25.849999999999998
2018-07-29,26.79
2018-07-30,42.769999999999996
2018-07-31,43.71
2018-08-01,44.0
2018-08-02,46.75000000000001
2018-08-03,42.900000000000006
2018-08-04,28.05
2018-08-05,29.150000000000002
2018-08-06,45.650000000000006
2018-08-07,46.2
2018-08-08,46.75000000000001
2018-08-09,45.650000000000006
2018-08-10,42.35
2018-08-11,29.150000000000002
2018-08-12,30.800000000000004
2018-08-13,45.650000000000006
2018-08-14,47.300000000000004
2018-08-15,48.400000000000006
2018-08-16,55.00000000000001
2018-08-17,44.0
2018-08-18,30.800000000000004
2018-08-19,31.35
2018-08-20,48.95
2018-08-21,52.800000000000004
2018-08-22,51.7
2018-08-23,49.50000000000001
2018-08-24,46.2
2018-08-25,30.250000000000004
2018-08-26,33.0
2018-08-27,50.6
2018-08-28,55.00000000000001
2018-08-29,54.45
2018-08-30,49.50000000000001
2018-08-31,45.650000000000006
2018-09-01,27.560000000000002
2018-09-02,27.03
2018-09-03,31.8
2018-09-04,52.470000000000006
2018-09-05,53.0
2018-09-06,44.52
2018-09-07,40.28
2018-09-08,28.09
2018-09-09,28.62
2018-09-10,45.580000000000005
2018-09-11,46.11
2018-09-12,46.11
2018-09-13,45.580000000000005
2018-09-14,42.93
2018-09-15,27.560000000000002
2018-09-16,28.09
2018-09-17,44.52
2018-09-18,45.050000000000004
2018-09-19,46.11
2018-09-20,43.46
2018-09-21,40.81
2018-09-22,27.03
2018-09-23,28.62
2018-09-24,45.580000000000005
2018-09-25,46.11
2018-09-26,45.050000000000004
2018-09-27,42.93
2018-09-28,41.34
2018-09-29,25.970000000000002
2018-09-30,25.970000000000002
2018-10-01,45.050000000000004
2018-10-02,50.35
2018-10-03,51.940000000000005
2018-10-04,46.11
2018-10-05,41.870000000000005
2018-10-06,27.03
2018-10-07,27.560000000000002
2018-10-08,42.93
2018-10-09,46.64
2018-10-10,46.64
2018-10-11,47.17
2018-10-12,43.46
2018-10-13,27.03
2018-10-14,28.09
2018-10-15,48.230000000000004
2018-10-16,53.0
2018-10-17,45.580000000000005
2018-10-18,46.64
2018-10-19,39.22
2018-10-20,25.44
2018-10-21,27.560000000000002
2018-10-22,43.46
2018-10-23,46.11
2018-10-24,45.580000000000005
2018-10-25,44.52
2018-10-26,41.870000000000005
2018-10-27,27.560000000000002
2018-10-28,28.09
2018-10-29,44.52
2018-10-30,43.99
2018-10-31,43.99
2018-11-01,46.800000000000004
2018-11-02,39.52
2018-11-03,28.6
2018-11-04,27.04
2018-11-05,42.120000000000005
2018-11-06,41.08
2018-11-07,40.04
2018-11-08,41.6
2018-11-09,41.08
2018-11-10,28.6
2018-11-11,28.6
2018-11-12,40.56
2018-11-13,43.68
2018-11-14,46.28
2018-11-15,43.68
2018-11-16,41.08
2018-11-17,29.64
2018-11-18,29.64
2018-11-19,45.760000000000005
2018-11-20,42.64
2018-11-21,41.08
2018-11-22,35.88
2018-11-23,40.56
2018-11-24,33.28
2018-11-25,33.28
2018-11-26,52.0
2018-11-27,48.88
2018-11-28,47.84
2018-11-29,47.32
2018-11-30,41.6
2018-12-01,29.44
2018-12-02,28.98
2018-12-03,41.86
2018-12-04,46.0
2018-12-05,43.7
2018-12-06,41.86
2018-12-07,40.480000000000004
2018-12-08,27.6
2018-12-09,28.060000000000002
2018-12-10,40.940000000000005
2018-12-11,41.4
2018-12-12,40.480000000000004
2018-12-13,43.24
2018-12-14,37.260000000000005
2018-12-15,27.14
2018-12-16,25.76
2018-12-17,38.64
2018-12-18,40.02
2018-12-19,41.86
2018-12-20,38.64
2018-12-21,36.34
2018-12-22,25.76
2018-12-23,22.080000000000002
2018-12-24,27.14
2018-12-25,35.42
2018-12-26,39.1
2018-12-27,37.260000000000005
2018-12-28,35.42
2018-12-29,26.220000000000002
2018-12-30,22.540000000000003
2018-12-31,28.060000000000002
2019-01-01,22.44
2019-01-02,40.8
2019-01-03,41.31
2019-01-04,41.31
2019-01-05,28.05
2019-01-06,26.01
2019-01-07,41.31
2019-01-08,44.88
2019-01-09,45.9
2019-01-10,46.92
2019-01-11,41.82
2019-01-12,29.07
2019-01-13,28.05
2019-01-14,43.35
2019-01-15,47.94
2019-01-16,45.9
2019-01-17,48.96
2019-01-18,41.82
2019-01-19,27.03
2019-01-20,30.6
2019-01-21,36.72
2019-01-22,46.92
2019-01-23,46.92
2019-01-24,45.9
2019-01-25,41.82
2019-01-26,28.560000000000002
2019-01-27,29.07
2019-01-28,42.84
2019-01-29,48.45
2019-01-30,51.0
2019-01-31,46.410000000000004
2019-02-01,47.5
2019-02-02,31.5
2019-02-03,29.0
2019-02-04,48.5
2019-02-05,50.0
2019-02-06,49.5
2019-02-07,48.0
2019-02-08,46.0
2019-02-09,34.5
2019-02-10,31.0
2019-02-11,46.5
2019-02-12,47.0
2019-02-13,47.5
2019-02-14,47.5
2019-02-15,43.5
2019-02-16,31.0
2019-02-17,30.0
2019-02-18,44.0
2019-02-19,46.0
2019-02-20,46.5
2019-02-21,47.5
2019-02-22,43.0
2019-02-23,31.0
2019-02-24,30.0
2019-02-25,45.0
2019-02-26,47.5
2019-02-27,47.5
2019-02-28,45.0
2019-03-01,42.3
2019-03-02,28.2
2019-03-03,31.959999999999997
2019-03-04,41.83
2019-03-05,44.18
2019-03-06,46.529999999999994
2019-03-07,43.71
2019-03-08,40.419999999999995
2019-03-09,27.259999999999998
2019-03-10,26.32
2019-03-11,43.71
2019-03-12,43.239999999999995
2019-03-13,45.12
2019-03-14,42.3
2019-03-15,39.01
2019-03-16,27.729999999999997
2019-03-17,24.439999999999998
2019-03-18,41.83
2019-03-19,47.0
2019-03-20,44.18
2019-03-21,43.239999999999995
2019-03-22,39.01
2019-03-23,26.79
2019-03-24,25.38
2019-03-25,41.83
2019-03-26,44.65
2019-03-27,43.239999999999995
2019-03-28,43.239999999999995
2019-03-29,39.01
2019-03-30,27.259999999999998
2019-03-31,25.849999999999998
2019-04-01,41.83
2019-04-02,45.12
2019-04-03,44.65
2019-04-04,43.71
2019-04-05,40.89
2019-04-06,25.849999999999998
2019-04-07,24.91
2019-04-08,40.89
2019-04-09,44.18
2019-04-10,44.65
2019-04-11,45.12
2019-04-12,42.3
2019-04-13,25.849999999999998
2019-04-14,25.38
2019-04-15,39.949999999999996
2019-04-16,44.18
2019-04-17,44.65
2019-04-18,44.65
2019-04-19,36.19
2019-04-20,24.91
2019-04-21,23.97
2019-04-22,42.769999999999996
2019-04-23,44.65
2019-04-24,45.589999999999996
2019-04-25,47.0
2019-04-26,39.949999999999996
2019-04-27,25.38
2019-04-28,25.849999999999998
2019-04-29,42.3
2019-04-30,46.059999999999995
2019-05-01,47.0
2019-05-02,45.589999999999996
2019-05-03,42.769999999999996
2019-05-04,28.669999999999998
2019-05-05,27.259999999999998
2019-05-06,46.529999999999994
2019-05-07,45.589999999999996
2019-05-08,45.589999999999996
2019-05-09,44.65
2019-05-10,42.3
2019-05-11,25.38
2019-05-12,26.79
2019-05-13,44.65
2019-05-14,44.65
2019-05-15,46.529999999999994
2019-05-16,47.0
2019-05-17,45.589999999999996
2019-05-18,30.08
2019-05-19,28.669999999999998
2019-05-20,43.239999999999995
2019-05-21,46.059999999999995
2019-05-22,46.529999999999994
2019-05-23,44.65
2019-05-24,39.48
2019-05-25,24.439999999999998
2019-05-26,23.97
2019-05-27,25.849999999999998
2019-05-28,41.36
2019-05-29,45.12
2019-05-30,44.18
2019-05-31,42.3
2019-06-01,24.0
2019-06-02,23.52
2019-06-03,41.76
2019-06-04,43.68
2019-06-05,43.199999999999996
2019-06-06,42.239999999999995
2019-06-07,40.32
2019-06-08,27.84
2019-06-09,40.32
2019-06-10,48.0
2019-06-11,45.6
2019-06-12,45.6
2019-06-13,43.68
2019-06-14,38.4
2019-06-15,27.36
2019-06-16,24.0
2019-06-17,43.199999999999996
2019-06-18,42.239999999999995
2019-06-19,47.04
2019-06-20,41.28
2019-06-21,38.879999999999995
2019-06-22,24.48
2019-06-23,24.48
2019-06-24,42.239999999999995
2019-06-25,44.16
2019-06-26,43.199999999999996
2019-06-27,43.199999999999996
2019-06-28,37.92
2019-06-29,24.0
2019-06-30,23.52
2019-07-01,40.89
2019-07-02,41.36
2019-07-03,37.599999999999994
2019-07-04,24.439999999999998
2019-07-05,29.61
2019-07-06,22.09
2019-07-07,23.5
2019-07-08,39.01
2019-07-09,42.3
2019-07-10,44.65
2019-07-11,46.059999999999995
2019-07-12,39.949999999999996
2019-07-13,23.97
2019-07-14,23.97
2019-07-15,42.769999999999996
2019-07-16,46.059999999999995
2019-07-17,47.0
2019-07-18,45.12
2019-07-19,42.3
2019-07-20,26.79
2019-07-21,23.029999999999998
2019-07-22,42.3
2019-07-23,42.769999999999996
2019-07-24,41.36
2019-07-25,42.3
2019-07-26,39.48
2019-07-27,22.09
2019-07-28,24.439999999999998
2019-07-29,40.419999999999995
2019-07-30,44.18
2019-07-31,41.83
2019-08-01,42.64
2019-08-02,39.52
2019-08-03,25.48
2019-08-04,24.44
2019-08-05,40.56
2019-08-06,44.72
2019-08-07,44.2
2019-08-08,41.08
2019-08-09,38.480000000000004
2019-08-10,27.04
2019-08-11,23.92
2019-08-12,42.64
2019-08-13,45.24
2019-08-14,43.68
2019-08-15,47.84
2019-08-16,42.64
2019-08-17,27.560000000000002
2019-08-18,27.560000000000002
2019-08-19,45.24
2019-08-20,49.92
2019-08-21,47.84
2019-08-22,46.800000000000004
2019-08-23,44.2
2019-08-24,26.52
2019-08-25,29.12
2019-08-26,48.36
2019-08-27,48.36
2019-08-28,52.0
2019-08-29,48.36
2019-08-30,42.120000000000005
2019-08-31,26.0
2019-09-01,27.03
2019-09-02,33.39
2019-09-03,48.230000000000004
2019-09-04,51.940000000000005
2019-09-05,50.88
2019-09-06,48.230000000000004
2019-09-07,36.57
2019-09-08,31.270000000000003
2019-09-09,50.88
2019-09-10,50.88
2019-09-11,51.940000000000005
2019-09-12,50.88
2019-09-13,45.580000000000005
2019-09-14,29.68
2019-09-15,29.68
2019-09-16,48.760000000000005
2019-09-17,50.88
2019-09-18,49.82
2019-09-19,53.0
2019-09-20,44.52
2019-09-21,29.150000000000002
2019-09-22,32.33
2019-09-23,47.7
2019-09-24,50.35
2019-09-25,50.88
2019-09-26,48.230000000000004
2019-09-27,46.64
2019-09-28,30.21
2019-09-29,29.68
2019-09-30,48.760000000000005
2019-10-01,42.660000000000004
2019-10-02,54.0
2019-10-03,47.52
2019-10-04,44.82
2019-10-05,28.080000000000002
2019-10-06,26.46
2019-10-07,42.120000000000005
2019-10-08,43.74
2019-10-09,42.660000000000004
2019-10-10,42.120000000000005
2019-10-11,36.72
2019-10-12,25.380000000000003
2019-10-13,23.220000000000002
2019-10-14,38.88
2019-10-15,41.040000000000006
2019-10-16,41.580000000000005
2019-10-17,39.96
2019-10-18,38.34
2019-10-19,24.840000000000003
2019-10-20,23.76
2019-10-21,38.88
2019-10-22,42.660000000000004
2019-10-23,43.2
2019-10-24,43.2
2019-10-25,39.42
2019-10-26,28.62
2019-10-27,25.380000000000003
2019-10-28,42.660000000000004
2019-10-29,41.040000000000006
2019-10-30,40.5
2019-10-31,38.88
2019-11-01,43.35
2019-11-02,28.05
2019-11-03,27.03
2019-11-04,49.47
2019-11-05,51.0
2019-11-06,50.49
2019-11-07,48.96
2019-11-08,43.86
2019-11-09,29.07
2019-11-10,27.54
2019-11-11,42.33
2019-11-12,45.39
2019-11-13,48.96
2019-11-14,48.45
2019-11-15,46.410000000000004
2019-11-16,30.09
2019-11-17,30.09
2019-11-18,47.94
2019-11-19,49.47
2019-11-20,49.980000000000004
2019-11-21,46.92
2019-11-22,45.39
2019-11-23,30.09
2019-11-24,28.560000000000002
2019-11-25,45.39
2019-11-26,44.37
2019-11-27,42.84
2019-11-28,32.13
2019-11-29,37.230000000000004
2019-11-30,32.64
2019-12-01,30.87
2019-12-02,49.0
2019-12-03,47.53
2019-12-04,47.53
2019-12-05,46.55
2019-12-06,42.63
2019-12-07,27.93
2019-12-08,26.95
2019-12-09,38.22
2019-12-10,45.08
2019-12-11,47.04
2019-12-12,46.55
2019-12-13,41.65
2019-12-14,30.87
2019-12-15,28.91
2019-12-16,41.16
2019-12-17,42.14
2019-12-18,42.63
2019-12-19,40.18
2019-12-20,38.71
2019-12-21,26.95
2019-12-22,24.009999999999998
2019-12-23,34.3
2019-12-24,27.439999999999998
2019-12-25,33.32
2019-12-26,39.69
2019-12-27,37.24
2019-12-28,26.95
2019-12-29,24.5
2019-12-30,34.79
2019-12-31,30.87
2020-01-01,27.0
2020-01-02,44.28
2020-01-03,41.040000000000006
2020-01-04,29.700000000000003
2020-01-05,28.62
2020-01-06,46.980000000000004
2020-01-07,49.14
2020-01-08,47.52
2020-01-09,49.14
2020-01-10,45.900000000000006
2020-01-11,30.78
2020-01-12,30.240000000000002
2020-01-13,45.36
2020-01-14,49.14
2020-01-15,54.0
2020-01-16,53.46
2020-01-17,48.06
2020-01-18,32.940000000000005
2020-01-19,32.400000000000006
2020-01-20,43.2
2020-01-21,49.68000000000001
2020-01-22,52.92
2020-01-23,51.84
2020-01-24,47.52
2020-01-25,33.480000000000004
2020-01-26,28.62
2020-01-27,46.440000000000005
2020-01-28,51.300000000000004
2020-01-29,52.92
2020-01-30,52.92
2020-01-31,48.06
2020-02-01,34.1
2020-02-02,31.900000000000002
2020-02-03,55.00000000000001
2020-02-04,53.35
2020-02-05,53.900000000000006
2020-02-06,51.7
2020-02-07,48.400000000000006
2020-02-08,34.1
2020-02-09,31.900000000000002
2020-02-10,49.50000000000001
2020-02-11,54.45
2020-02-12,53.900000000000006
2020-02-13,53.35
2020-02-14,48.400000000000006
2020-02-15,33.550000000000004
2020-02-16,31.35
2020-02-17,44.0
2020-02-18,51.7
2020-02-19,51.150000000000006
2020-02-20,52.25000000000001
2020-02-21,49.50000000000001
2020-02-22,35.2
2020-02-23,30.250000000000004
2020-02-24,49.50000000000001
2020-02-25,52.800000000000004
2020-02-26,51.7
2020-02-27,52.25000000000001
2020-02-28,52.25000000000001
2020-02-29,33.550000000000004
2020-03-01,24.5
2020-03-02,43.4
2020-03-03,43.4
2020-03-04,42.0
2020-03-05,43.4
2020-03-06,40.599999999999994
2020-03-07,25.9
2020-03-08,24.5
2020-03-09,42.699999999999996
2020-03-10,45.5
2020-03-11,44.8
2020-03-12,45.5
2020-03-13,48.3
2020-03-14,33.599999999999994
2020-03-15,36.4
2020-03-16,60.9
2020-03-17,62.99999999999999
2020-03-18,65.1
2020-03-19,63.699999999999996
2020-03-20,59.49999999999999
2020-03-21,37.8
2020-03-22,37.099999999999994
2020-03-23,70.0
2020-03-24,69.3
2020-03-25,67.19999999999999
2020-03-26,64.39999999999999
2020-03-27,59.49999999999999
2020-03-28,37.8
2020-03-29,35.0
2020-03-30,66.5
2020-03-31,67.19999999999999
2020-04-01,75.0
2020-04-02,69.75
2020-04-03,68.25
2020-04-04,42.0
2020-04-05,40.5
2020-04-06,70.5
2020-04-07,72.0
2020-04-08,69.75
2020-04-09,66.75
2020-04-10,59.25
2020-04-11,36.75
2020-04-12,36.75
2020-04-13,64.5
2020-04-14,69.0
2020-04-15,67.5
2020-04-16,69.75
2020-04-17,67.5
2020-04-18,41.25
2020-04-19,38.25
2020-04-20,66.75
2020-04-21,68.25
2020-04-22,67.5
2020-04-23,67.5
2020-04-24,62.25
2020-04-25,36.0
2020-04-26,36.75
2020-04-27,65.25
2020-04-28,64.5
2020-04-29,69.0
2020-04-30,65.25
