date,NVIDIA
2017-05-10,60.0
2017-05-11,50.4
2017-05-12,49.199999999999996
2017-05-13,39.6
2017-05-14,31.799999999999997
2017-05-15,42.6
2017-05-16,39.6
2017-05-17,39.6
2017-05-18,34.8
2017-05-19,37.8
2017-05-20,33.6
2017-05-21,30.0
2017-05-22,36.6
2017-05-23,39.0
2017-05-24,40.8
2017-05-25,39.0
2017-05-26,42.0
2017-05-27,36.6
2017-05-28,34.8
2017-05-29,37.199999999999996
2017-05-30,40.199999999999996
2017-05-31,42.0
2017-06-01,41.58
2017-06-02,42.21
2017-06-03,37.17
2017-06-04,34.02
2017-06-05,41.58
2017-06-06,43.47
2017-06-07,44.1
2017-06-08,51.03
2017-06-09,63.0
2017-06-10,44.1
2017-06-11,39.06
2017-06-12,54.81
2017-06-13,49.77
2017-06-14,49.77
2017-06-15,44.73
2017-06-16,47.88
2017-06-17,42.21
2017-06-18,37.8
2017-06-19,44.1
2017-06-20,52.92
2017-06-21,45.36
2017-06-22,46.62
2017-06-23,47.88
2017-06-24,39.69
2017-06-25,40.32
2017-06-26,47.88
2017-06-27,52.29
2017-06-28,47.25
2017-06-29,47.88
2017-06-30,41.58
2017-07-01,45.6
2017-07-02,42.0
2017-07-03,51.0
2017-07-04,43.8
2017-07-05,51.6
2017-07-06,58.199999999999996
2017-07-07,52.8
2017-07-08,46.8
2017-07-09,50.4
2017-07-10,52.199999999999996
2017-07-11,60.0
2017-07-12,58.8
2017-07-13,58.8
2017-07-14,58.8
2017-07-15,46.8
2017-07-16,46.199999999999996
2017-07-17,49.199999999999996
2017-07-18,56.4
2017-07-19,51.6
2017-07-20,47.4
2017-07-21,48.6
2017-07-22,41.4
2017-07-23,39.6
2017-07-24,48.0
2017-07-25,55.199999999999996
2017-07-26,56.4
2017-07-27,51.6
2017-07-28,57.0
2017-07-29,46.199999999999996
2017-07-30,46.8
2017-07-31,49.199999999999996
2017-08-01,40.8
2017-08-02,41.4
2017-08-03,42.6
2017-08-04,43.199999999999996
2017-08-05,36.6
2017-08-06,34.199999999999996
2017-08-07,42.0
2017-08-08,41.4
2017-08-09,44.4
2017-08-10,60.0
2017-08-11,49.8
2017-08-12,37.199999999999996
2017-08-13,31.799999999999997
2017-08-14,44.4
2017-08-15,42.6
2017-08-16,37.199999999999996
2017-08-17,45.0
2017-08-18,36.0
2017-08-19,34.8
2017-08-20,32.4
2017-08-21,27.599999999999998
2017-08-22,36.6
2017-08-23,40.199999999999996
2017-08-24,34.199999999999996
2017-08-25,36.0
2017-08-26,34.199999999999996
2017-08-27,31.799999999999997
2017-08-28,32.4
2017-08-29,39.0
2017-08-30,34.8
2017-08-31,34.199999999999996
2017-09-01,42.64
2017-09-02,47.32
2017-09-03,42.120000000000005
2017-09-04,42.120000000000005
2017-09-05,38.480000000000004
2017-09-06,42.120000000000005
2017-09-07,38.480000000000004
2017-09-08,36.4
2017-09-09,35.36
2017-09-10,32.76
2017-09-11,40.04
2017-09-12,37.96
2017-09-13,37.96
2017-09-14,40.56
2017-09-15,47.32
2017-09-16,36.92
2017-09-17,37.96
2017-09-18,52.0
2017-09-19,46.28
2017-09-20,41.6
2017-09-21,51.480000000000004
2017-09-22,45.24
2017-09-23,35.36
2017-09-24,37.44
2017-09-25,41.08
2017-09-26,45.24
2017-09-27,40.56
2017-09-28,46.28
2017-09-29,49.92
2017-09-30,39.52
2017-10-01,48.449999999999996
2017-10-02,39.33
2017-10-03,45.599999999999994
2017-10-04,42.18
2017-10-05,45.029999999999994
2017-10-06,43.88999999999999
2017-10-07,46.739999999999995
2017-10-08,39.9
2017-10-09,46.169999999999995
2017-10-10,56.99999999999999
2017-10-11,52.44
2017-10-12,49.019999999999996
2017-10-13,52.44
2017-10-14,44.459999999999994
2017-10-15,39.9
2017-10-16,43.88999999999999
2017-10-17,49.019999999999996
2017-10-18,50.16
2017-10-19,52.44
2017-10-20,45.599999999999994
2017-10-21,42.18
2017-10-22,39.33
2017-10-23,48.449999999999996
2017-10-24,55.28999999999999
2017-10-25,55.85999999999999
2017-10-26,53.58
2017-10-27,55.28999999999999
2017-10-28,55.28999999999999
2017-10-29,41.61
2017-10-30,44.459999999999994
2017-10-31,53.58
2017-11-01,48.91
2017-11-02,50.37
2017-11-03,45.99
2017-11-04,45.99
2017-11-05,40.15
2017-11-06,46.72
2017-11-07,48.91
2017-11-08,55.48
2017-11-09,61.32
2017-11-10,70.81
2017-11-11,48.18
2017-11-12,52.56
2017-11-13,54.019999999999996
2017-11-14,48.91
2017-11-15,51.83
2017-11-16,51.83
2017-11-17,52.56
2017-11-18,51.1
2017-11-19,46.72
2017-11-20,53.29
2017-11-21,59.129999999999995
2017-11-22,48.91
2017-11-23,58.4
2017-11-24,73.0
2017-11-25,59.86
2017-11-26,51.83
2017-11-27,66.42999999999999
2017-11-28,58.4
2017-11-29,58.4
2017-11-30,64.24
2017-12-01,61.059999999999995
2017-12-02,56.8
2017-12-03,54.669999999999995
2017-12-04,60.349999999999994
2017-12-05,61.769999999999996
2017-12-06,58.22
2017-12-07,59.64
2017-12-08,71.0
2017-12-09,65.32
2017-12-10,58.22
2017-12-11,60.349999999999994
2017-12-12,61.059999999999995
2017-12-13,63.19
2017-12-14,58.22
2017-12-15,51.83
2017-12-16,57.51
2017-12-17,51.12
2017-12-18,61.059999999999995
2017-12-19,56.8
2017-12-20,55.379999999999995
2017-12-21,64.61
2017-12-22,63.19
2017-12-23,58.22
2017-12-24,57.51
2017-12-25,59.64
2017-12-26,65.32
2017-12-27,71.0
2017-12-28,61.769999999999996
2017-12-29,53.25
2017-12-30,58.93
2017-12-31,48.989999999999995
2018-01-01,43.120000000000005
2018-01-02,53.13
2018-01-03,57.75
2018-01-04,59.29
2018-01-05,55.44
2018-01-06,52.36
2018-01-07,52.36
2018-01-08,77.0
2018-01-09,74.69
2018-01-10,71.61
2018-01-11,70.07000000000001
2018-01-12,64.68
2018-01-13,60.06
2018-01-14,57.75
2018-01-15,57.75
2018-01-16,53.13
2018-01-17,60.83
2018-01-18,64.68
2018-01-19,59.29
2018-01-20,60.83
2018-01-21,53.9
2018-01-22,61.6
2018-01-23,70.07000000000001
2018-01-24,69.3
2018-01-25,60.06
2018-01-26,59.29
2018-01-27,58.52
2018-01-28,50.82
2018-01-29,57.75
2018-01-30,60.06
2018-01-31,65.45
2018-02-01,55.3
2018-02-02,53.199999999999996
2018-02-03,51.8
2018-02-04,39.9
2018-02-05,51.099999999999994
2018-02-06,58.099999999999994
2018-02-07,56.699999999999996
2018-02-08,68.6
2018-02-09,70.0
2018-02-10,48.3
2018-02-11,46.199999999999996
2018-02-12,54.599999999999994
2018-02-13,52.5
2018-02-14,54.599999999999994
2018-02-15,50.4
2018-02-16,48.3
2018-02-17,44.099999999999994
2018-02-18,39.9
2018-02-19,44.099999999999994
2018-02-20,47.599999999999994
2018-02-21,46.9
2018-02-22,46.9
2018-02-23,51.099999999999994
2018-02-24,39.199999999999996
2018-02-25,44.8
2018-02-26,53.9
2018-02-27,45.5
2018-02-28,47.599999999999994
2018-03-01,41.480000000000004
2018-03-02,41.480000000000004
2018-03-03,39.440000000000005
2018-03-04,30.6
2018-03-05,38.080000000000005
2018-03-06,42.160000000000004
2018-03-07,42.160000000000004
2018-03-08,37.400000000000006
2018-03-09,39.440000000000005
2018-03-10,36.720000000000006
2018-03-11,34.68
2018-03-12,36.720000000000006
2018-03-13,39.440000000000005
2018-03-14,36.04
2018-03-15,35.36
2018-03-16,38.760000000000005
2018-03-17,34.0
2018-03-18,33.32
2018-03-19,37.400000000000006
2018-03-20,44.2
2018-03-21,42.160000000000004
2018-03-22,44.2
2018-03-23,41.480000000000004
2018-03-24,44.88
2018-03-25,35.36
2018-03-26,44.2
2018-03-27,68.0
2018-03-28,59.160000000000004
2018-03-29,49.64
2018-03-30,46.24
2018-03-31,41.480000000000004
2018-04-01,44.08
2018-04-02,55.099999999999994
2018-04-03,57.99999999999999
2018-04-04,54.519999999999996
2018-04-05,49.879999999999995
2018-04-06,50.459999999999994
2018-04-07,44.08
2018-04-08,41.76
2018-04-09,47.559999999999995
2018-04-10,48.72
2018-04-11,52.779999999999994
2018-04-12,44.08
2018-04-13,44.08
2018-04-14,40.599999999999994
2018-04-15,43.5
2018-04-16,41.18
2018-04-17,47.559999999999995
2018-04-18,48.72
2018-04-19,48.72
2018-04-20,40.019999999999996
2018-04-21,39.44
2018-04-22,35.379999999999995
2018-04-23,44.66
2018-04-24,44.66
2018-04-25,48.13999999999999
2018-04-26,49.879999999999995
2018-04-27,44.08
2018-04-28,40.019999999999996
2018-04-29,36.54
2018-04-30,45.239999999999995
2018-05-01,28.669999999999998
2018-05-02,32.33
2018-05-03,35.38
2018-05-04,33.55
2018-05-05,31.72
2018-05-06,29.28
2018-05-07,36.6
2018-05-08,34.16
2018-05-09,39.04
2018-05-10,61.0
2018-05-11,48.19
2018-05-12,36.6
2018-05-13,31.11
2018-05-14,34.769999999999996
2018-05-15,35.99
2018-05-16,33.55
2018-05-17,32.94
2018-05-18,34.16
2018-05-19,28.669999999999998
2018-05-20,40.26
2018-05-21,32.94
2018-05-22,31.72
2018-05-23,32.94
2018-05-24,33.55
2018-05-25,37.21
2018-05-26,33.55
2018-05-27,31.11
2018-05-28,27.45
2018-05-29,30.5
2018-05-30,37.82
2018-05-31,36.6
2018-06-01,46.98
2018-06-02,48.72
2018-06-03,51.62
2018-06-04,57.419999999999995
2018-06-05,53.36
2018-06-06,55.67999999999999
2018-06-07,51.62
2018-06-08,53.94
2018-06-09,48.72
2018-06-10,44.66
2018-06-11,50.459999999999994
2018-06-12,47.559999999999995
2018-06-13,45.82
2018-06-14,47.559999999999995
2018-06-15,49.3
2018-06-16,44.66
2018-06-17,42.919999999999995
2018-06-18,46.98
2018-06-19,48.72
2018-06-20,49.879999999999995
2018-06-21,55.099999999999994
2018-06-22,48.13999999999999
2018-06-23,43.5
2018-06-24,48.13999999999999
2018-06-25,51.04
2018-06-26,54.519999999999996
2018-06-27,57.99999999999999
2018-06-28,57.99999999999999
2018-06-29,50.459999999999994
2018-06-30,48.72
2018-07-01,34.22
2018-07-02,36.58
2018-07-03,39.53
2018-07-04,37.76
2018-07-05,41.89
2018-07-06,43.07
2018-07-07,33.629999999999995
2018-07-08,36.58
2018-07-09,41.89
2018-07-10,41.89
2018-07-11,44.25
2018-07-12,44.839999999999996
2018-07-13,47.199999999999996
2018-07-14,37.169999999999995
2018-07-15,35.989999999999995
2018-07-16,52.51
2018-07-17,59.0
2018-07-18,53.69
2018-07-19,45.43
2018-07-20,45.43
2018-07-21,34.22
2018-07-22,39.53
2018-07-23,46.61
2018-07-24,43.07
2018-07-25,44.839999999999996
2018-07-26,47.199999999999996
2018-07-27,45.43
2018-07-28,37.76
2018-07-29,39.53
2018-07-30,41.89
2018-07-31,40.71
2018-08-01,19.76
2018-08-02,23.56
2018-08-03,21.28
2018-08-04,19.0
2018-08-05,18.240000000000002
2018-08-06,19.0
2018-08-07,21.28
2018-08-08,19.0
2018-08-09,21.28
2018-08-10,20.52
2018-08-11,20.52
2018-08-12,19.76
2018-08-13,21.28
2018-08-14,31.16
2018-08-15,30.4
2018-08-16,34.2
2018-08-17,31.92
2018-08-18,24.32
2018-08-19,24.32
2018-08-20,76.0
2018-08-21,44.84
2018-08-22,32.68
2018-08-23,28.12
2018-08-24,28.88
2018-08-25,22.04
2018-08-26,22.04
2018-08-27,24.32
2018-08-28,24.32
2018-08-29,24.32
2018-08-30,23.56
2018-08-31,19.76
2018-09-01,45.029999999999994
2018-09-02,46.169999999999995
2018-09-03,43.31999999999999
2018-09-04,50.16
2018-09-05,56.42999999999999
2018-09-06,53.01
2018-09-07,49.589999999999996
2018-09-08,42.74999999999999
2018-09-09,37.62
2018-09-10,43.88999999999999
2018-09-11,50.16
2018-09-12,46.739999999999995
2018-09-13,46.739999999999995
2018-09-14,50.16
2018-09-15,49.589999999999996
2018-09-16,44.459999999999994
2018-09-17,45.599999999999994
2018-09-18,46.169999999999995
2018-09-19,56.99999999999999
2018-09-20,54.72
2018-09-21,49.019999999999996
2018-09-22,45.599999999999994
2018-09-23,46.739999999999995
2018-09-24,43.88999999999999
2018-09-25,45.029999999999994
2018-09-26,42.74999999999999
2018-09-27,45.029999999999994
2018-09-28,49.589999999999996
2018-09-29,45.029999999999994
2018-09-30,39.9
2018-10-01,48.400000000000006
2018-10-02,45.650000000000006
2018-10-03,51.150000000000006
2018-10-04,44.550000000000004
2018-10-05,48.400000000000006
2018-10-06,38.5
2018-10-07,38.5
2018-10-08,42.35
2018-10-09,46.75000000000001
2018-10-10,47.300000000000004
2018-10-11,53.35
2018-10-12,55.00000000000001
2018-10-13,42.900000000000006
2018-10-14,43.45
2018-10-15,45.1
2018-10-16,48.400000000000006
2018-10-17,46.2
2018-10-18,45.1
2018-10-19,46.75000000000001
2018-10-20,39.6
2018-10-21,37.95
2018-10-22,42.35
2018-10-23,49.50000000000001
2018-10-24,49.50000000000001
2018-10-25,52.800000000000004
2018-10-26,49.50000000000001
2018-10-27,41.800000000000004
2018-10-28,40.7
2018-10-29,46.75000000000001
2018-10-30,53.35
2018-10-31,51.7
2018-11-01,30.959999999999997
2018-11-02,28.799999999999997
2018-11-03,28.799999999999997
2018-11-04,28.08
2018-11-05,30.959999999999997
2018-11-06,28.08
2018-11-07,25.2
2018-11-08,34.56
2018-11-09,33.839999999999996
2018-11-10,29.52
2018-11-11,30.959999999999997
2018-11-12,31.68
2018-11-13,34.56
2018-11-14,37.44
2018-11-15,49.68
2018-11-16,72.0
2018-11-17,39.6
2018-11-18,39.6
2018-11-19,49.68
2018-11-20,54.72
2018-11-21,49.68
2018-11-22,44.64
2018-11-23,54.0
2018-11-24,43.92
2018-11-25,43.199999999999996
2018-11-26,51.12
2018-11-27,46.8
2018-11-28,41.04
2018-11-29,41.76
2018-11-30,39.6
2018-12-01,59.15
2018-12-02,51.35
2018-12-03,59.15
2018-12-04,65.0
2018-12-05,57.85
2018-12-06,56.550000000000004
2018-12-07,56.550000000000004
2018-12-08,57.85
2018-12-09,50.050000000000004
2018-12-10,54.6
2018-12-11,55.25
2018-12-12,59.15
2018-12-13,57.85
2018-12-14,65.0
2018-12-15,59.15
2018-12-16,58.5
2018-12-17,54.6
2018-12-18,63.7
2018-12-19,53.300000000000004
2018-12-20,56.550000000000004
2018-12-21,59.15
2018-12-22,53.95
2018-12-23,55.25
2018-12-24,61.75
2018-12-25,63.7
2018-12-26,63.7
2018-12-27,63.7
2018-12-28,63.7
2018-12-29,57.85
2018-12-30,55.25
2018-12-31,51.35
2019-01-01,42.9
2019-01-02,44.2
2019-01-03,49.4
2019-01-04,50.7
2019-01-05,40.95
2019-01-06,42.9
2019-01-07,57.2
2019-01-08,50.7
2019-01-09,51.35
2019-01-10,48.75
2019-01-11,42.9
2019-01-12,39.65
2019-01-13,38.35
2019-01-14,39.0
2019-01-15,50.050000000000004
2019-01-16,44.2
2019-01-17,48.75
2019-01-18,43.550000000000004
2019-01-19,43.550000000000004
2019-01-20,42.25
2019-01-21,38.35
2019-01-22,42.9
2019-01-23,42.25
2019-01-24,40.95
2019-01-25,48.1
2019-01-26,42.25
2019-01-27,37.7
2019-01-28,65.0
2019-01-29,53.95
2019-01-30,51.35
2019-01-31,44.2
2019-02-01,41.18
2019-02-02,38.86
2019-02-03,37.12
2019-02-04,37.699999999999996
2019-02-05,41.18
2019-02-06,41.76
2019-02-07,45.239999999999995
2019-02-08,43.5
2019-02-09,42.339999999999996
2019-02-10,35.96
2019-02-11,39.44
2019-02-12,42.339999999999996
2019-02-13,42.919999999999995
2019-02-14,57.99999999999999
2019-02-15,54.519999999999996
2019-02-16,51.04
2019-02-17,39.44
2019-02-18,34.8
2019-02-19,41.18
2019-02-20,39.44
2019-02-21,35.96
2019-02-22,48.13999999999999
2019-02-23,43.5
2019-02-24,33.64
2019-02-25,38.86
2019-02-26,40.599999999999994
2019-02-27,39.44
2019-02-28,40.599999999999994
2019-03-01,32.489999999999995
2019-03-02,31.349999999999998
2019-03-03,33.059999999999995
2019-03-04,31.919999999999998
2019-03-05,34.199999999999996
2019-03-06,33.059999999999995
2019-03-07,34.769999999999996
2019-03-08,31.349999999999998
2019-03-09,31.349999999999998
2019-03-10,31.919999999999998
2019-03-11,49.019999999999996
2019-03-12,41.04
2019-03-13,34.769999999999996
2019-03-14,34.769999999999996
2019-03-15,32.489999999999995
2019-03-16,30.779999999999998
2019-03-17,29.639999999999997
2019-03-18,34.769999999999996
2019-03-19,56.99999999999999
2019-03-20,42.18
2019-03-21,41.61
2019-03-22,39.33
2019-03-23,28.499999999999996
2019-03-24,33.629999999999995
2019-03-25,33.629999999999995
2019-03-26,42.18
2019-03-27,31.349999999999998
2019-03-28,32.489999999999995
2019-03-29,32.489999999999995
2019-03-30,29.639999999999997
2019-03-31,25.65
2019-04-01,46.08
2019-04-02,48.0
2019-04-03,47.519999999999996
2019-04-04,43.68
2019-04-05,46.08
2019-04-06,40.32
2019-04-07,34.56
2019-04-08,35.519999999999996
2019-04-09,37.44
2019-04-10,42.239999999999995
2019-04-11,39.839999999999996
2019-04-12,42.239999999999995
2019-04-13,38.4
2019-04-14,37.44
2019-04-15,41.76
2019-04-16,40.8
2019-04-17,41.28
2019-04-18,39.839999999999996
2019-04-19,39.36
2019-04-20,38.879999999999995
2019-04-21,34.56
2019-04-22,36.0
2019-04-23,47.519999999999996
2019-04-24,42.72
2019-04-25,42.72
2019-04-26,41.28
2019-04-27,34.56
2019-04-28,36.48
2019-04-29,35.04
2019-04-30,38.4
2019-05-01,31.68
2019-05-02,29.279999999999998
2019-05-03,30.72
2019-05-04,26.4
2019-05-05,29.759999999999998
2019-05-06,30.72
2019-05-07,32.16
2019-05-08,32.64
2019-05-09,36.48
2019-05-10,31.2
2019-05-11,29.279999999999998
2019-05-12,27.84
2019-05-13,31.2
2019-05-14,33.6
2019-05-15,33.6
2019-05-16,48.0
2019-05-17,40.32
2019-05-18,30.24
2019-05-19,30.24
2019-05-20,35.519999999999996
2019-05-21,35.519999999999996
2019-05-22,36.0
2019-05-23,35.519999999999996
2019-05-24,33.6
2019-05-25,28.799999999999997
2019-05-26,24.48
2019-05-27,44.16
2019-05-28,37.92
2019-05-29,39.36
2019-05-30,36.0
2019-05-31,36.48
2019-06-01,39.0
2019-06-02,37.0
2019-06-03,41.5
2019-06-04,44.5
2019-06-05,39.0
2019-06-06,48.0
2019-06-07,45.0
2019-06-08,38.0
2019-06-09,37.0
2019-06-10,44.0
2019-06-11,46.0
2019-06-12,43.0
2019-06-13,42.0
2019-06-14,41.5
2019-06-15,42.0
2019-06-16,42.0
2019-06-17,45.5
2019-06-18,50.0
2019-06-19,41.0
2019-06-20,46.5
2019-06-21,44.5
2019-06-22,35.0
2019-06-23,38.0
2019-06-24,40.0
2019-06-25,42.0
2019-06-26,41.0
2019-06-27,40.5
2019-06-28,47.5
2019-06-29,38.0
2019-06-30,32.0
2019-07-01,40.04
2019-07-02,51.480000000000004
2019-07-03,43.68
2019-07-04,33.28
2019-07-05,41.08
2019-07-06,40.04
2019-07-07,36.4
2019-07-08,42.64
2019-07-09,52.0
2019-07-10,49.92
2019-07-11,44.2
2019-07-12,45.24
2019-07-13,35.88
2019-07-14,37.44
2019-07-15,49.4
2019-07-16,49.4
2019-07-17,42.120000000000005
2019-07-18,45.24
2019-07-19,39.52
2019-07-20,37.96
2019-07-21,37.44
2019-07-22,38.480000000000004
2019-07-23,43.68
2019-07-24,44.72
2019-07-25,43.68
2019-07-26,42.64
2019-07-27,33.28
2019-07-28,33.28
2019-07-29,36.92
2019-07-30,39.52
2019-07-31,40.04
2019-08-01,45.760000000000005
2019-08-02,42.120000000000005
2019-08-03,38.480000000000004
2019-08-04,36.4
2019-08-05,41.08
2019-08-06,48.36
2019-08-07,36.92
2019-08-08,42.64
2019-08-09,39.0
2019-08-10,37.44
2019-08-11,39.0
2019-08-12,43.68
2019-08-13,44.2
2019-08-14,44.2
2019-08-15,52.0
2019-08-16,47.84
2019-08-17,41.6
2019-08-18,38.480000000000004
2019-08-19,48.36
2019-08-20,47.84
2019-08-21,49.4
2019-08-22,49.4
2019-08-23,43.160000000000004
2019-08-24,43.68
2019-08-25,36.4
2019-08-26,41.6
2019-08-27,43.160000000000004
2019-08-28,42.64
2019-08-29,40.56
2019-08-30,37.44
2019-08-31,40.56
2019-09-01,44.620000000000005
2019-09-02,35.88
2019-09-03,41.86
2019-09-04,42.32
2019-09-05,42.78
2019-09-06,38.18
2019-09-07,38.64
2019-09-08,35.88
2019-09-09,37.260000000000005
2019-09-10,37.72
2019-09-11,41.86
2019-09-12,39.56
2019-09-13,42.78
2019-09-14,41.4
2019-09-15,35.88
2019-09-16,37.72
2019-09-17,40.480000000000004
2019-09-18,44.160000000000004
2019-09-19,46.0
2019-09-20,36.34
2019-09-21,38.18
2019-09-22,36.34
2019-09-23,34.04
2019-09-24,40.480000000000004
2019-09-25,38.18
2019-09-26,40.940000000000005
2019-09-27,40.480000000000004
2019-09-28,33.58
2019-09-29,34.04
2019-09-30,30.360000000000003
2019-10-01,35.19
2019-10-02,34.68
2019-10-03,34.17
2019-10-04,32.64
2019-10-05,27.03
2019-10-06,24.48
2019-10-07,33.15
2019-10-08,32.13
2019-10-09,32.64
2019-10-10,29.07
2019-10-11,33.660000000000004
2019-10-12,30.09
2019-10-13,29.580000000000002
2019-10-14,30.09
2019-10-15,35.19
2019-10-16,34.17
2019-10-17,32.64
2019-10-18,35.7
2019-10-19,34.17
2019-10-20,28.05
2019-10-21,28.560000000000002
2019-10-22,38.76
2019-10-23,36.21
2019-10-24,36.72
2019-10-25,46.410000000000004
2019-10-26,38.25
2019-10-27,31.62
2019-10-28,48.96
2019-10-29,47.43
2019-10-30,51.0
2019-10-31,40.29
2019-11-01,34.769999999999996
2019-11-02,30.779999999999998
2019-11-03,30.779999999999998
2019-11-04,34.199999999999996
2019-11-05,33.059999999999995
2019-11-06,40.47
2019-11-07,33.629999999999995
2019-11-08,37.62
2019-11-09,35.339999999999996
2019-11-10,32.489999999999995
2019-11-11,32.489999999999995
2019-11-12,35.91
2019-11-13,35.91
2019-11-14,42.74999999999999
2019-11-15,41.04
2019-11-16,33.059999999999995
2019-11-17,32.489999999999995
2019-11-18,35.339999999999996
2019-11-19,38.19
2019-11-20,34.769999999999996
2019-11-21,34.199999999999996
2019-11-22,34.199999999999996
2019-11-23,31.919999999999998
2019-11-24,35.91
2019-11-25,39.33
2019-11-26,38.76
2019-11-27,38.19
2019-11-28,42.74999999999999
2019-11-29,56.99999999999999
2019-11-30,39.33
2019-12-01,44.52
2019-12-02,53.0
2019-12-03,50.35
2019-12-04,43.99
2019-12-05,41.870000000000005
2019-12-06,43.99
2019-12-07,39.22
2019-12-08,36.04
2019-12-09,35.510000000000005
2019-12-10,40.81
2019-12-11,43.46
2019-12-12,41.870000000000005
2019-12-13,46.64
2019-12-14,42.400000000000006
2019-12-15,33.92
2019-12-16,40.81
2019-12-17,44.52
2019-12-18,43.46
2019-12-19,43.46
2019-12-20,42.93
2019-12-21,38.160000000000004
2019-12-22,41.870000000000005
2019-12-23,39.22
2019-12-24,41.870000000000005
2019-12-25,48.230000000000004
2019-12-26,52.470000000000006
2019-12-27,51.410000000000004
2019-12-28,41.870000000000005
2019-12-29,38.690000000000005
2019-12-30,45.050000000000004
2019-12-31,41.870000000000005
2020-01-01,42.400000000000006
2020-01-02,49.29
2020-01-03,44.52
2020-01-04,41.34
2020-01-05,38.690000000000005
2020-01-06,45.050000000000004
2020-01-07,49.82
2020-01-08,52.470000000000006
2020-01-09,51.410000000000004
2020-01-10,47.7
2020-01-11,46.64
2020-01-12,45.050000000000004
2020-01-13,47.7
2020-01-14,46.11
2020-01-15,49.29
2020-01-16,52.470000000000006
2020-01-17,49.82
2020-01-18,46.64
2020-01-19,43.99
2020-01-20,46.11
2020-01-21,47.17
2020-01-22,50.35
2020-01-23,49.29
2020-01-24,52.470000000000006
2020-01-25,41.870000000000005
2020-01-26,40.28
2020-01-27,43.99
2020-01-28,47.7
2020-01-29,53.0
2020-01-30,48.760000000000005
2020-01-31,48.230000000000004
2020-02-01,37.82
2020-02-02,35.99
2020-02-03,37.21
2020-02-04,40.26
2020-02-05,46.97
2020-02-06,40.87
2020-02-07,43.31
2020-02-08,40.87
2020-02-09,39.04
2020-02-10,39.65
2020-02-11,49.41
2020-02-12,43.92
2020-02-13,53.07
2020-02-14,61.0
2020-02-15,42.089999999999996
2020-02-16,36.6
2020-02-17,39.65
2020-02-18,46.97
2020-02-19,55.51
2020-02-20,50.019999999999996
2020-02-21,50.629999999999995
2020-02-22,43.31
2020-02-23,35.38
2020-02-24,45.75
2020-02-25,46.36
2020-02-26,48.8
2020-02-27,45.75
2020-02-28,53.07
2020-02-29,42.699999999999996
2020-03-01,42.24
2020-03-02,48.0
2020-03-03,45.44
2020-03-04,44.800000000000004
2020-03-05,42.88
2020-03-06,48.64
2020-03-07,38.4
2020-03-08,37.76
2020-03-09,46.08
2020-03-10,48.64
2020-03-11,48.64
2020-03-12,46.08
2020-03-13,49.92
2020-03-14,46.72
2020-03-15,44.800000000000004
2020-03-16,48.0
2020-03-17,46.72
2020-03-18,49.92
2020-03-19,53.120000000000005
2020-03-20,53.76
2020-03-21,49.92
2020-03-22,46.08
2020-03-23,50.56
2020-03-24,64.0
2020-03-25,56.32
2020-03-26,54.4
2020-03-27,53.76
2020-03-28,49.92
2020-03-29,45.44
2020-03-30,45.44
2020-03-31,49.92
2020-04-01,49.580000000000005
2020-04-02,52.260000000000005
2020-04-03,48.24
2020-04-04,50.25
2020-04-05,45.56
2020-04-06,50.92
2020-04-07,48.24
2020-04-08,48.24
2020-04-09,52.260000000000005
2020-04-10,50.92
2020-04-11,53.6
2020-04-12,50.92
2020-04-13,49.580000000000005
2020-04-14,56.28
2020-04-15,56.28
2020-04-16,67.0
2020-04-17,56.95
2020-04-18,52.93
2020-04-19,54.27
2020-04-20,48.910000000000004
2020-04-21,59.63
2020-04-22,58.96
2020-04-23,56.28
2020-04-24,58.96
2020-04-25,52.93
2020-04-26,50.92
2020-04-27,55.61000000000001
2020-04-28,56.28
2020-04-29,62.31
2020-04-30,62.31
